date,sp500_ret
2001-03-31,-0.06420464411218585
2001-04-30,0.0768143545370712
2001-05-31,0.005090118931379006
2001-06-30,-0.025035357378871637
2001-07-31,-0.010740129698296519
2001-08-31,-0.06410838569057864
2001-09-30,-0.0817234778312953
2001-10-31,0.01809912368619937
2001-11-30,0.07517597992036062
2001-12-31,0.007573829479134764
2002-01-31,-0.015573827607831214
2002-02-28,-0.020766236064412746
2002-03-31,0.03673886133022575
2002-04-30,-0.061417652236814835
2002-05-31,-0.009081454518441001
2002-06-30,-0.0724553479393516
2002-07-31,-0.07900426340142619
2002-08-31,0.004881419889867011
2002-09-30,-0.11002434311788367
2002-10-31,0.08644882739672388
2002-11-30,0.0570696351156077
2002-12-31,-0.060332582157618386
2003-01-31,-0.027414698461048825
2003-02-28,-0.017003622764987347
2003-03-31,0.008357605658919631
2003-04-30,0.0810441179938235
2003-05-31,0.0508986607337607
2003-06-30,0.011322242862628729
2003-07-31,0.01622370446382826
2003-08-31,0.017873191222951057
2003-09-30,-0.011944325949147183
2003-10-31,0.05496149482414148
2003-11-30,0.0071285131006659785
2003-12-31,0.05076545076545136
2004-01-31,0.017276422764228805
2004-02-29,0.012208941500977621
2004-03-31,-0.016358849927406105
2004-04-30,-0.0167908294190241
2004-05-31,0.01208353653029981
2004-06-30,0.01798898722302722
2004-07-31,-0.034290522772692955
2004-08-31,0.002287332534583353
2004-09-30,0.009363906397160227
2004-10-31,0.014014247519245071
2004-11-30,0.03859485046894373
2004-12-31,0.032458216119867433
2005-01-31,-0.025290448214402628
2005-02-28,0.01890338364641475
2005-03-31,-0.019117647058823684
2005-04-30,-0.020108589772909857
2005-05-31,0.02995202489519011
2005-06-30,-0.00014267729752415192
2005-07-31,0.03596828754417314
2005-08-31,-0.011222106076738347
2005-09-30,0.006949021985856785
2005-10-31,-0.017740820977951932
2005-11-30,0.03518612107604735
2005-12-31,-0.0009523961968180839
2006-01-31,0.025466838635253897
2006-02-28,0.00045309668145820936
2006-03-31,0.01109584120687801
2006-04-30,0.01215566041378735
2006-05-31,-0.03091690129023772
2006-06-30,8.660803565208042e-05
2006-07-31,0.005085813257754479
2006-08-31,0.021274184199396196
2006-09-30,0.024566353067629
2006-10-31,0.03150795373732107
2006-11-30,0.01646668334373702
2006-12-31,0.012615751483260329
2007-01-31,0.014059084819854961
2007-02-28,-0.021846214818110776
2007-03-31,0.009980026583360724
2007-04-30,0.04329068310741402
2007-05-31,0.03254922860014742
2007-06-30,-0.017816309730696256
2007-07-31,-0.03198190707420079
2007-08-31,0.012863592323074213
2007-09-30,0.035794001316156177
2007-10-31,0.01482233502538155
2007-11-30,-0.044043423821141126
2007-12-31,-0.008628488866682882
2008-01-31,-0.061163474897163894
2008-02-29,-0.03476116209060154
2008-03-31,-0.005959583054642614
2008-04-30,0.04754668481137081
2008-05-31,0.010674153248796614
2008-06-30,-0.08596238163926839
2008-07-31,-0.009859374999999337
2008-08-31,0.012190503242910822
2008-09-30,-0.09079145327128235
2008-10-31,-0.16942453444905448
2008-11-30,-0.07484903225806372
2008-12-31,0.007821565652058604
2009-01-31,-0.08565734846387973
2009-02-28,-0.10993122487528373
2009-03-31,0.08540450829150226
2009-04-30,0.09392507551355567
2009-05-31,0.05308142665643145
2009-06-30,0.00019583523728816665
2009-07-31,0.07414175695078984
2009-08-31,0.03356017337060058
2009-09-30,0.03572338382551843
2009-10-31,-0.019762080448025854
2009-11-30,0.057364098993823776
2009-12-31,0.017770597738288485
2010-01-31,-0.036974262397991176
2010-02-28,0.02851369346382726
2010-03-31,0.05879645809378098
2010-04-30,0.014759154908018823
2010-05-31,-0.08197583884382853
2010-06-30,-0.05388237669931406
2010-07-31,0.06877783275606175
2010-08-31,-0.0474491648511246
2010-09-30,0.08755110403781519
2010-10-31,0.03685594111461632
2010-11-30,-0.0022902827780875157
2010-12-31,0.06530007200033916
2011-01-31,0.022645590152985617
2011-02-28,0.03195658258949452
2011-03-31,-0.00104730187911517
2011-04-30,0.028495357625035744
2011-05-31,-0.013500927684600872
2011-06-30,-0.01825750817722227
2011-07-31,-0.021474436636781502
2011-08-31,-0.05679109790447834
2011-09-30,-0.07176201297902207
2011-10-31,0.10772303830584651
2011-11-30,-0.005058645176732823
2011-12-31,0.008532751652017723
2012-01-31,0.04358301526717634
2012-02-29,0.04058952613893596
2012-03-31,0.031332301027159115
2012-04-30,-0.007497497284286947
2012-05-31,-0.06265067135938573
2012-06-30,0.03955492127937332
2012-07-31,0.012597565631057073
2012-08-31,0.019763435588800116
2012-09-30,0.02423609037523744
2012-10-31,-0.019789403541407347
2012-11-30,0.0028467737366868473
2012-12-31,0.007068168801412034
2013-01-31,0.050428137234740156
2013-02-28,0.011060669777253063
2013-03-31,0.03598766498615791
2013-04-30,0.018085765145442467
2013-05-31,0.02076284737212508
2013-06-30,-0.014999325459606583
2013-07-31,0.049462111213487425
2013-08-31,-0.0312980133236046
2013-09-30,0.02974947488318902
2013-10-31,0.04459575986441111
2013-11-30,0.028049517802043455
2013-12-31,0.023562776617542136
2014-01-31,-0.035582895107012846
2014-02-28,0.043117037568930705
2014-03-31,0.00693215735835917
2014-04-30,0.0062007968638175814
2014-05-31,0.02103022904004881
2014-06-30,0.0190583664258841
2014-07-31,-0.015079863077291478
2014-08-31,0.037655321727690705
2014-09-30,-0.015513859147336606
2014-10-31,0.023201456175309332
2014-11-30,0.02453363395356889
2014-12-31,-0.0041886085923201755
2015-01-31,-0.031040799992267498
2015-02-28,0.05489250572684656
2015-03-31,-0.017396103587549616
2015-04-30,0.008520811480340562
2015-05-31,0.010491390595106509
2015-06-30,-0.02101167894939604
2015-07-31,0.01974203897310156
2015-08-31,-0.06258080164932589
2015-09-30,-0.026442868985443346
2015-10-31,0.08298313047192041
2015-11-30,0.0005048668578377935
2015-12-31,-0.017530199216990172
2016-01-31,-0.050735298038850796
2016-02-29,-0.0041283552550195335
2016-03-31,0.0659911087189422
2016-04-30,0.002699369823376374
2016-05-31,0.015324650171888887
2016-06-30,0.0009108943942397474
2016-07-31,0.03560980553206039
2016-08-31,-0.0012192215118129734
2016-09-30,-0.0012344825997825382
2016-10-31,-0.01942567115718996
2016-11-30,0.03417454244406892
2016-12-31,0.018200753216479626
2017-01-31,0.017884340575910374
2017-02-28,0.037198171146306525
2017-03-31,-0.00038918787925334986
2017-04-30,0.009091216902553212
2017-05-31,0.011576210049492719
2017-06-30,0.004813790529894391
2017-07-31,0.01934881094609686
2017-08-31,0.0005464518479538771
2017-09-30,0.01930297652592383
2017-10-31,0.022188134201220677
2017-11-30,0.028082640199436515
2017-12-31,0.009831619447509654
2018-01-31,0.05617872254447276
2018-02-28,-0.03894737822490235
2018-03-31,-0.026884512777715086
2018-04-30,0.002718763031926752
2018-05-31,0.02160835331659139
2018-06-30,0.004842437168934177
2018-07-31,0.036021548353552646
2018-08-31,0.030263218631604527
2018-09-30,0.0042943009181397596
2018-10-31,-0.06940335897981409
2018-11-30,0.017859344922448894
2018-12-31,-0.0917768866329558
2019-01-31,0.07868440159226142
2019-02-28,0.029728892062834467
2019-03-31,0.017924251837860394
2019-04-30,0.039313506890824135
2019-05-31,-0.0657777242482509
2019-06-30,0.06893014436712397
2019-07-31,0.013128161372784275
2019-08-31,-0.018091619796522962
2019-09-30,0.017181167690657917
2019-10-31,0.02043178107594268
2019-11-30,0.03404703004888687
2019-12-31,0.028589803182447193
2020-01-31,-0.001628089811129274
2020-02-29,-0.08411046900964803
2020-03-31,-0.12511928698607455
2020-04-30,0.1268440206437378
2020-05-31,0.0452818452385757
2020-06-30,0.0183883698313132
2020-07-31,0.055101329230491825
2020-08-31,0.07006468518230169
2020-09-30,-0.03922798154369189
2020-10-31,-0.02766577460600661
2020-11-30,0.10754562746944973
2020-12-31,0.037121462908179303
2021-01-31,-0.011136666485536795
2021-02-28,0.026091448048591204
2021-03-31,0.04243863512164703
2021-04-30,0.05242531387542382
2021-05-31,0.005486502713033081
2021-06-30,0.02221400063780532
2021-07-31,0.02274806282722497
2021-08-31,0.02899041371797928
2021-09-30,-0.04756918253914921
2021-10-31,0.06914385008612856
2021-11-30,-0.008333709885692597
2021-12-31,0.04361291876505491
2022-01-31,-0.05258517082505498
2022-02-28,-0.031360500110085066
2022-03-31,0.03577330817920088
2022-04-30,-0.08795671526609172
2022-05-31,5.3171275740337975e-05
2022-06-30,-0.08391999525476967
2022-07-31,0.09111637645669379
2022-08-31,-0.04244011921680968
2022-09-30,-0.093395676359038
2022-10-31,0.0798634244603893
2022-11-30,0.05375288612028051
2022-12-31,-0.05897147236296285
2023-01-31,0.06175285844511125
2023-02-28,-0.026112495066660246
2023-03-31,0.035051623617536665
2023-04-30,0.014642336191663885
2023-05-31,0.0024823479186857345
2023-06-30,0.06472746344402913
2023-07-31,0.031138937150062773
2023-08-31,-0.017716388898573188
2023-09-30,-0.048719377738365655
2023-10-31,-0.021979688762009175
2023-11-30,0.08917926888164729
2023-12-31,0.04422923701691217
2024-01-31,0.015895702448605498
2024-02-29,0.05172063710174424
2024-03-31,0.031018784326576787
2024-04-30,-0.041615080045769304
2024-05-31,0.048021205594888317
2024-06-30,0.034669798244619576
2024-07-31,0.01132131241209744
2024-08-31,0.022834707380429586
2024-09-30,0.02019688797175978
2024-10-31,-0.009896745845537125
2024-11-30,0.05730129762590974
2024-12-31,-0.024990136977280697
2025-01-31,0.027016303763009564
2025-02-28,-0.01424209512218566
2025-03-31,-0.05754469728776512
2025-04-30,-0.007624936382388148
2025-05-31,0.06152381081324765
2025-06-30,0.049606847612220006
2025-07-31,0.021666555841173718
2025-08-31,0.01906645562007614
2025-09-30,0.03532368775633499
2025-10-31,0.022686866632977587
2025-11-30,0.0012996110844820663
2025-12-31,-0.0005241280381518276
2026-01-31,0.013662961069315083
2026-02-28,-0.0070557414236785965
