date,F_12MRet,F_6MRet,F_3MRet,F_PriceMA,F_VWAP
1969-06-30,-0.03484010931837317,0.004116827623571838,0.007435947203087448,-0.014508932089183274,-0.02602204467483077
1969-07-31,0.10585019883470681,0.0885813339236527,0.06617873636885713,0.07021085478642325,0.06853350792640073
1969-08-31,0.047611049168641735,0.03263278792194202,0.02579288541546168,0.034676895203593794,0.06471835731937
1969-09-30,0.08611233217094685,0.10044492641291841,0.11102419991489104,0.1323264230466224,0.1323264230466224
1969-10-31,0.005798278267233368,-0.008996706096683068,-0.03167405992435823,-0.03167405992435823,-0.03167405992435823
1969-11-30,0.07938936259923982,0.07938936259923982,0.05758943330014218,0.0721129589088517,0.0721129589088517
1969-12-31,-0.04930384885575237,-0.05478313433005763,-0.05677191452577171,-0.03923342986942163,-0.03923342986942163
1970-01-31,0.02842116082250748,0.059103060480276165,0.0801850675533062,0.0073391537494774395,0.0073391537494774395
1970-02-28,-0.12563838576060535,-0.03405624649547048,-0.006153289468098511,-0.0495448449436362,-0.02448579269338516
1970-03-31,-0.09046210008506758,-0.09616527471832784,-0.10516329796581703,-0.10285221497702354,-0.09675038228404537
1970-04-30,-0.20080297172099998,-0.20253435724746877,-0.09706038796371028,-0.10334922923703244,-0.1970420625091628
1970-05-31,0.018297528566151855,0.015266725604265369,-0.0362178217169348,-0.014557332582457866,-0.014557332582457866
1970-06-30,-0.019147158076107985,0.015799046304011653,0.11473540504385049,0.053354284678742946,0.041769885821481355
1970-07-31,-0.00815110974885147,0.05418508511201209,0.037008067282107954,0.0217177491085441,0.0217177491085441
1970-08-31,0.09810537596520782,0.009814021311947169,0.03443285440337248,0.003801588242921339,0.009814021311947169
1970-09-30,0.01601542819512352,0.03663255597118853,-0.023550377948940063,0.020720132461588214,0.029933749573676997
1970-10-31,0.09252997895963905,0.028256362806424684,0.02977455534203391,0.030480992898976045,0.030480992898976045
1970-11-30,0.00021835319384793175,0.028883360944909814,0.062422164413953846,-0.0015390340194836975,0.02323404465586733
1970-12-31,0.06878189910378352,0.10309056268716871,0.09543276052768884,0.036855926735561595,0.024129336248451816
1971-01-31,0.05331564421500912,0.07160262947109519,0.023517912603174762,0.07840931038159196,0.07750664206967553
1971-02-28,0.09981430337272985,-0.03898392822214394,-0.10172487350997916,-0.07125488216360092,-0.003549181540695154
1971-03-31,0.047339617337047224,0.13842391687699573,0.11850440535398493,0.09068814912195572,0.07308002525216212
1971-04-30,0.0013550157556192766,0.01201735529552786,0.010427423116699891,0.0030546067998967197,0.008320098241159979
1971-05-31,-0.1421749055131007,-0.1058928029521661,-0.14214233788371505,-0.048189230919652576,-0.027888144799844583
1971-06-30,-0.09103923788866394,-0.14280052493259246,-0.06737984531659441,-0.05752090118519329,-0.05752090118519329
1971-07-31,0.05826916255041498,0.030160987536092088,0.06697462662866,0.06259636266080942,0.011055403244180279
1971-08-31,-0.00023607694965147377,-0.02657768116559669,-0.008621709546912742,-0.03585653568494676,-0.03585653568494676
1971-09-30,-0.005788300173432848,-0.007825639518374783,-0.011544464912969593,-0.025145972569507152,-0.029997465566017067
1971-10-31,0.03262946597093069,0.023168287478239347,0.017904132776835557,0.018815522481288427,0.018815522481288427
1971-11-30,0.11152861260181895,0.07999945991458424,0.08939455036921279,0.07999945991458424,0.07999945991458424
1971-12-31,0.05552813069539264,0.012763098155204853,0.05196427907107809,0.06844852203646642,0.021220223574382944
1972-01-31,0.05889568178248089,0.06106631618209535,0.013823512685902123,0.03206661709695552,0.04327222236332151
1972-02-29,0.038156180884716825,0.008833802426632537,-0.0497797126034569,-0.01139406002491311,0.02071630111630038
1972-03-31,0.05523959788912114,0.02588870203879023,0.03910401916718366,0.02588870203879023,0.04915841902652124
1972-04-30,0.09905859981964205,0.04338886341114834,-0.00380472847075089,0.07950151163301364,0.11850144380780764
1972-05-31,-0.1334788667577126,-0.1711890627736156,-0.12837481586472949,-0.10869115566580359,-0.10869115566580359
1972-06-30,0.018941474497194494,0.013259135365397662,0.011610831746372258,0.02313817027105597,0.0363659338184073
1972-07-31,-0.004998640621343836,-0.0023809761117238593,-0.0023809761117238593,-0.007357484856015423,-0.007357484856015423
1972-08-31,-0.005843708478540155,0.008919735260212724,-0.005758093103156059,-0.007389142573021978,-0.005758093103156059
1972-09-30,-0.0006020885977821022,0.0007325145492403928,0.0298167737702405,0.008581448021911298,0.013387629373023402
1972-10-31,0.06660295541474148,0.04725163084810263,0.06512587719377683,0.029912820130835405,0.043853412973559824
1972-11-30,0.1123830980088811,0.049321914903992764,0.03118229195903513,0.034031767723953804,0.10240732539203215
1972-12-31,-0.1251177787454814,0.013175865148214679,-0.006621550742191472,-0.08124021208822588,-0.08124021208822588
1973-01-31,-0.0640547058629028,-0.09846102455123477,-0.09846102455123477,-0.062278676884653286,-0.08304353110186512
1973-02-28,-0.01696878436439676,0.04535560551667632,0.03559663250121918,0.03559663250121918,0.03559663250121918
1973-03-31,-0.021183574623094087,-0.05019539661141037,-0.05802104482714371,-0.018005485453116227,-0.0015510190280793867
1973-04-30,-0.043665028178939747,-0.01251450643969362,-0.07764817284896208,-0.16402587806710284,-0.1484022359064559
1973-05-31,0.011971617328103812,-0.0003426041063112062,0.008326987391861829,0.010931230663458968,0.013725690744843921
1973-06-30,0.005184777706799787,0.027366546421397353,-0.015523242169607697,0.004190328369881036,0.011353915266296755
1973-07-31,-0.07608352485558752,-0.05550737060823401,-0.05163518444886545,-0.05210652212319942,-0.06970180651291873
1973-08-31,0.07511881112003985,0.02426957227694739,0.04254784488000892,0.060151136250457996,0.062287599196291454
1973-09-30,0.05099661916321815,0.017534048204471544,0.039452345757257215,-0.07209933093794915,-0.09423215409914505
1973-10-31,-0.12067542285266446,-0.090672695006613,-0.148275963245627,-0.10373789724972914,-0.10373789724972914
1973-11-30,0.04813988354068077,-0.007738668473225669,0.009511938642755109,0.013704876909146553,0.009996548921327857
1973-12-31,-0.021944384613881818,0.03167254709599708,0.02175623327363931,0.012182840481251447,-0.02321256641269574
1974-01-31,0.004452361673844314,0.04008357380233588,-0.0010490069791869092,0.007156956936160649,0.01418496324537293
1974-02-28,-0.08307614387496012,-0.07032375028206368,-0.07437629865770043,-0.05016247363436606,-0.07723622629573544
1974-03-31,0.019267056288944703,0.02489342964647208,0.01425875871267145,-0.023845686079614268,-0.028808551643494818
1974-04-30,-0.09900706658754171,-0.060249536047315644,-0.03228322860072583,-0.08496426798090642,-0.12024114065993778
1974-05-31,-0.03350329071003245,-0.014169653848269353,-0.024240689779544702,-0.03719926095761958,-0.025420180456567375
1974-06-30,-0.08902556003000081,-0.05245536814191758,-0.10324726067993861,-0.07535504792302707,-0.07901124626941568
1974-07-31,-0.07267951511594582,-0.06794789877287935,-0.08398238655993033,-0.08274323028513396,-0.07566803907603666
1974-08-31,-0.07831645666788101,-0.11740013434905522,-0.07068596597419424,-0.14492784728033478,-0.14492784728033478
1974-09-30,0.1597445420929116,0.16636411974924184,0.045585407570637615,0.10882390766500057,0.14205872997926774
1974-10-31,-0.020016283725819907,-0.0628320194836218,-0.06259528871799791,-0.029692651017269468,-0.011731123920276199
1974-11-30,-0.021503482206718404,-0.042049313976239254,-0.00601536991716436,-0.029938070743691002,-0.029829593890361307
1974-12-31,0.12712994101008374,0.08017037529306033,0.06019561295116924,0.0162246301225825,0.00526301861373441
1975-01-31,0.06579027556631771,0.04312853656533734,0.07586441845510915,0.02819095294947328,0.030122313952591795
1975-02-28,0.05666404812734864,0.09387665979728341,0.17896593441875705,0.06686447431056126,0.06189981302827309
1975-03-31,0.0518145891838205,0.03285003424244497,0.08902265663043515,0.054159659419498164,0.06823620860844322
1975-04-30,0.07342336234710514,0.058733772456434685,0.05448737253595903,0.028672292930118505,0.052015380147035925
1975-05-31,0.054162677800804374,0.05966843179070864,0.022665136780073546,0.0437488947667996,0.03627469167688265
1975-06-30,-0.07473567280369708,-0.059533515713268786,-0.08456844432562281,-0.07500615538305512,-0.07948321496773098
1975-07-31,-0.029079141637623887,-0.053555898621832965,-0.03731023198416606,-0.05019099051663029,-0.06553400733763476
1975-08-31,-0.03968186175277902,-0.03581195586101141,-0.04976891007439357,-0.053040708397270084,-0.05623426808692198
1975-09-30,0.07235276645106602,0.07978012521654289,0.08373100006025436,0.05115789774472687,0.09847382032205326
1975-10-31,0.02152402747619569,0.0004319197293623183,0.017911840309531545,0.024316405482964695,0.025668878427410058
1975-11-30,-0.016859204013755978,0.0029223568085536733,-0.001304067327790244,0.0007348042811540122,0.012311204383601247
1975-12-31,0.19578919513442836,0.15271514528651906,0.10128176040007078,0.14185703555747137,0.14918041134954851
1976-01-31,-0.029623046819881628,0.007537404635210202,-0.013508812454692326,0.01849094954800504,0.004815384132495695
1976-02-29,0.06340402063740304,-0.0079075414558282,-0.004847272531089469,0.006465342167846838,0.007869148492122906
1976-03-31,0.014222995964476908,-0.006115964379799463,0.014033269381397434,0.002295702308968402,0.008923330820691673
1976-04-30,-0.025041791334370594,-0.02987731971606532,-0.045470617172442725,-0.017224229195313207,-0.019831797546163026
1976-05-31,0.09362170474374988,0.07861816731524979,0.06659888351760553,0.08246911449333698,0.0753720678463821
1976-06-30,-0.0037796197035795676,-0.010873899006920457,-0.030988970440588706,-0.008088360014143573,-0.013159258617634562
1976-07-31,-0.004188807615160865,-0.024097911444163327,-0.016502045456925362,-0.014107056822154343,-0.01265894731042815
1976-08-31,0.021190681871381668,0.03251982754496239,0.02871369546110411,0.03352096356248158,0.039252930015881676
1976-09-30,-0.02170045719528359,-0.04355645811512549,-0.013638838510529513,-0.027421559425163333,-0.013769078046529076
1976-10-31,0.03133795532555003,0.023803047988080944,0.04804346855286385,0.04307662333649862,0.04741125843392627
1976-11-30,0.0783900847860553,0.05395664401748901,0.05640260558999636,0.05245612154404342,0.06329343220187765
1976-12-31,-0.008730404486410196,-0.026492694008684703,-0.014559384106357145,-0.021762848781094208,-0.0054524566850331175
1977-01-31,0.0031894038816155886,-0.024937765876843283,-0.029150108564226323,-0.030715520972499077,-0.015855229797575712
1977-02-28,-0.006768240900731655,-0.006427733956036417,-0.004596169209143279,-0.009489044721410581,-0.00696151630611494
1977-03-31,0.023269030048814452,0.01222709556023347,0.03091316369959538,0.022562055492360174,0.028643327723274117
1977-04-30,-0.0034481637731024473,-0.005260202181152335,-0.006535056005746581,-0.005258714054094606,-0.011967932093418898
1977-05-31,0.10193303708290546,0.07773530697815258,0.05346466429851445,0.08461441885120759,0.09812949353297783
1977-06-30,-0.03463902575657574,-0.015709035799489967,-0.022281969991675876,-0.034067109139375516,-0.034067109139375516
1977-07-31,-0.04442771412558197,-0.03821378827924394,-0.016415508278635287,-0.0467251560504674,-0.05157120290348776
1977-08-31,-0.012791439624360572,-0.0153566450718593,-0.03533713148898882,-0.016491745605670027,-0.004574909709045276
1977-09-30,-0.04393130830970796,-0.029014181687671375,-0.05957404582801656,-0.06332313903429898,-0.06324392560410277
1977-10-31,0.06102495360237523,0.07578759322572308,0.06223910648539716,0.037061720453711734,0.035766911229374955
1977-11-30,0.028615089948331212,0.010871100728839964,0.023883448898364124,0.007797427302845078,0.006333041498403256
1977-12-31,-0.0400474985601225,-0.06308441193072835,-0.039753447002584354,-0.045494749789900917,-0.04105726271710333
1978-01-31,-0.01376027660638592,-0.015686818326543162,-0.006129431242097268,-0.01834458453815015,-0.021017582753645996
1978-02-28,0.030421845364875355,0.021930463989142068,0.023900002288929644,0.020131202882756816,0.020131202882756816
1978-03-31,0.12306325675764963,0.12347394900622782,0.1292317229399271,0.1304889722472619,0.13259416464646767
1978-04-30,0.03979950637332095,0.05341376831868085,0.05566499675032039,0.03507455916375604,0.04341434280873188
1978-05-31,-0.021001623997229543,-0.011171511677320462,-0.009635853422230313,-0.003691636857436921,-0.01595285157807435
1978-06-30,0.04840959197443798,0.06539454143207571,0.08528771731692367,0.08908953512692591,0.05687659731441179
1978-07-31,0.053427542227782225,0.057750540643104066,0.055258181767652396,0.06259957376444927,0.05577630759794042
1978-08-31,-0.04573198309410242,-0.04267548918352123,-0.05261142137012954,-0.05377742999318388,-0.04692627556918637
1978-09-30,-0.19823945768220372,-0.1689501617482996,-0.14557890389283576,-0.17246830663872859,-0.16836385856767608
1978-10-31,0.07248722782751171,0.06057509544409064,0.057317986392637334,0.04148490568244027,0.04413359021262698
1978-11-30,0.0353709743651743,0.04753152485533615,0.029866759618483438,0.05303581109677158,0.059504729462334476
1978-12-31,0.07589514278799316,0.052507985436022676,0.0157062796006848,0.038860768743161384,0.04929322005077445
1979-01-31,-0.11239252295599891,-0.07448757904095825,-0.06599706321042832,-0.13596894582944924,-0.13530345596283042
1979-02-28,0.08372161016701724,0.05477541889894029,0.1072393020392752,0.04042444772208697,0.051582086057285544
1979-03-31,0.014561391526826275,0.007512857836508003,0.012252497868979091,0.019487923150132456,0.01782336535380796
1979-04-30,-0.07572249735289557,-0.09713912797403411,-0.05928168850651097,-0.10664559618798139,-0.10664559618798136
1979-05-31,-0.015572210427435524,0.0158039599223615,0.02585026671319842,0.0006713034556887423,-0.032135896951177405
1979-06-30,-0.03633548465529836,-0.034530103065378466,0.0018928844053157645,-0.01923460858739704,-0.019046866445177613
1979-07-31,0.07876940767730717,0.0470110580351079,0.07439281966930768,0.034355647160140695,0.023945578311757913
1979-08-31,0.008423715974293202,-0.008337889408892695,-0.022583546165612346,-0.009848796038244836,-0.004584057978296709
1979-09-30,-0.04043790527582147,-0.08094085535688832,-0.08484777453989731,-0.06507598149305342,-0.06638705031227078
1979-10-31,0.09502652476884475,0.12801544717048421,0.0927948958749468,0.08218331992093744,0.08190004487045852
1979-11-30,0.023650061174941475,0.0200055480335503,0.010592032334753653,0.03750028968365185,0.029799923620011194
1979-12-31,0.10750466486468578,0.11169751911195322,0.07336675896056287,0.128245907095132,0.11368680597228145
1980-01-31,-0.0789407966226025,-0.08670007953025351,-0.09067151049792321,-0.07444784039028123,-0.08095051088985952
1980-02-29,-0.12963106464569182,-0.11133366997688504,-0.09070144202748559,-0.1263353761809314,-0.1263353761809314
1980-03-31,0.017367231030374478,-0.02726614741589646,-0.00273764698364493,-0.04967616496575105,-0.04967616496575105
1980-04-30,0.014922157624717911,0.017132910468731624,0.02892555602755375,0.01074093769951249,0.018753858177716885
1980-05-31,0.021264770718915717,0.00767275462884805,0.025821540873742325,0.01875093547844852,0.025835376944826387
1980-06-30,0.11696793602129121,0.0933842016550348,0.06618822285317491,0.07092009312371231,0.09232746765330743
1980-07-31,-0.0038003750644730137,9.714397440112001e-05,-0.006612914066465636,-0.07780622562941698,-0.07946274386673036
1980-08-31,0.011471798716885835,-0.006335884740917021,0.01550746031398315,0.019734554696106896,0.0352357273092757
1980-09-30,-0.016295772108791066,-0.020988501903349624,-0.0006239857512400595,-0.016715130980872354,-0.011459851483395601
1980-10-31,0.10140582883017245,0.07140472207344871,0.14655229590218638,0.1254824376069725,0.13406530574094624
1980-11-30,-0.07443420012614302,-0.07358529819252828,-0.10185877927235344,-0.10015655970583648,-0.10015655970583648
1980-12-31,-0.030391042009628978,-0.06758286154316305,-0.07620912672186651,-0.05729035742656404,-0.035197181815250014
1981-01-31,0.0008557821903881171,-0.010310125024532383,0.027628225624801068,0.011903010466021362,0.02294920967442759
1981-02-28,0.013925808777027185,0.043090016724944134,0.09782052260638316,0.05161934341180746,0.06181753219315451
1981-03-31,0.016963675738815482,-0.000643168663747267,-0.02585265887582742,-0.012089728466335112,0.003966838797179184
1981-04-30,-0.00402654292443684,0.02466475485426232,0.013639490834669794,0.009037625944934806,0.021087050832008875
1981-05-31,-0.01194541434293741,-0.007587563806793587,-0.002330128053224292,-0.027842251527593797,-0.029347992571556646
1981-06-30,-0.06314562963615221,-0.03523992710058611,-0.04865559335978971,-0.0803018172612956,-0.07670243039506518
1981-07-31,-0.060253491121430774,-0.06204101478903157,-0.05833991747011412,-0.044963396260291416,-0.04763981863910141
1981-08-31,-0.05973840364218444,-0.056410818674011,-0.10176849074608246,-0.07632232067770613,-0.06517872118258554
1981-09-30,0.07076289170228002,0.08970345506278694,0.09006462404576134,0.07592117618996345,0.07371995895885335
1981-10-31,0.021305116756487556,0.03168977623426058,0.03173424814675659,0.019345963341515882,0.017939705882010343
1981-11-30,-0.003494831394762001,-0.01938348277602937,-0.010617886382925934,-0.026329483407959008,-0.036992667908981994
1981-12-31,-0.01710413768556289,-0.016478218675158085,0.003331911391776923,-0.024581317252859485,-0.027314950475272156
1982-01-31,-0.04625816539804082,-0.029029551863496983,-0.04403838103556537,-0.02220434711405004,-0.023947273608690277
1982-02-28,0.024090202172591012,0.006703655201310274,0.009176356796345883,0.015417743952281899,0.012664945448947508
1982-03-31,0.05074222036259391,0.06265164469829038,0.056889346994565534,0.04696025811325057,0.05289046760683705
1982-04-30,-0.026342297835863872,-0.024235068143644563,-0.031325421439524444,-0.02917649446145585,-0.03399169922828621
1982-05-31,0.012690945173152971,0.023552072174920627,0.018648290701963447,0.01175105239229076,0.01032592047849521
1982-06-30,-0.03083386495469098,0.003686583193495327,0.0006097520503454615,-0.02034560764314159,-0.03131298936874921
1982-07-31,0.09575237026314987,0.10539162346403362,0.105075220912991,0.13944217281935545,0.1272909580256869
1982-08-31,0.04489047694780778,0.05114193613995576,0.04310269577036693,0.024462518298173936,0.028516160559511953
1982-09-30,0.13865425749356794,0.15570479434864617,0.1684754707390256,0.16084286066012246,0.15028737557382518
1982-10-31,0.08919176039151523,0.1086108116050734,0.1267107795797323,0.12715640111908094,0.13550751989636695
1982-11-30,-0.07436984635354185,-0.044873522689262126,-0.07248473549962473,-0.06584425832790927,-0.058101162641303106
1982-12-31,0.015877855752960843,0.022869571647976168,0.02332160553443595,0.03953403273861179,0.011189369049617245
1983-01-31,0.04095165979340066,0.05204545884071303,0.03762840587113684,0.040747832982194275,0.0364928005790876
1983-02-28,0.06850758986750409,0.056069660726752436,0.016504242238376692,0.025345363265682787,0.030926710674913996
1983-03-31,0.03804695763185722,-0.00782695273138022,0.0279433669592359,0.0035152746536956216,0.01153229940963518
1983-04-30,0.0012906021650251416,0.02522854581093013,0.007743260004390784,0.004217389896129201,-0.01856806654388776
1983-05-31,0.04773644496772906,0.059684018049279336,0.04444267957529026,0.04502743428316616,0.04036432897388939
1983-06-30,-0.09810744272398701,-0.07426895968393891,-0.07925882165967736,-0.08761267496057905,-0.09826475361481811
1983-07-31,-0.07565770189615682,-0.05755523016972118,-0.056676520620739815,-0.05197728753377332,-0.0585116109686215
1983-08-31,0.005424973178064563,0.039819984539340485,0.02615823333987602,0.025149420290198538,0.017869348330422478
1983-09-30,-0.07308413816920854,-0.06290463195991691,-0.052758416174111755,-0.054149266056962866,-0.054530524813176634
1983-10-31,0.06232934199805138,0.03083145184989318,0.042683324617246936,0.019439768158753992,0.022509712514724858
1983-11-30,0.08917328583761679,-0.013944734252231836,-0.027329972754875833,-0.033504797618388295,0.09059434503952875
1983-12-31,-0.06517041536428458,-0.06217647115950785,-0.05981343514969347,-0.07322555981507371,-0.07076894189677244
1984-01-31,-0.06899766086183876,-0.07811974210680066,-0.06803478223901367,-0.05267775232975885,-0.05210699591903557
1984-02-29,0.021141260789166363,0.017263699861258013,0.004598843680260372,-0.009677665087577886,-0.00801520671165295
1984-03-31,-0.002532064179201219,-0.0025079772849376145,-0.0016953224203290324,-0.009283286417036792,-0.00861186154961399
1984-04-30,-0.11508090100037048,-0.10530107253297771,-0.08505431544101766,-0.1002278820860997,-0.07708792147482044
1984-05-31,0.005901465882966154,0.032711840639908334,0.022517824008084417,0.012080112009979877,0.007986455749876244
